"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"전북특별자치도교육청","전북특별자치도장수교육지원청","전북특별자치도 장수군","S130001361","수남초등학교","02","공립","","N","단설","주간","19570412","19570412","5274025028","전북특별자치도 장수군 장수읍 개정리","346번지.","597801","55640","전북특별자치도 장수군 장수읍 장수로 1898","(장수읍, 수남초등학교)","35.625059937","127.5075498748","063-351-2511","063-351-1942","www.sunamcho.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도장수교육지원청","전북특별자치도 장수군","S130001362","원촌초등학교","02","공립","","N","","주간","","","5274036026","전북특별자치도 장수군 계북면 원촌리","1252번지.","597862","","","","","","063-352-1181","063-353-1936","http://www.jswonchon.es.kr","","Y","20100228","N"
"전북특별자치도교육청","전북특별자치도장수교육지원청","전북특별자치도 장수군","S130001365","장계초등학교","02","공립","","N","단설","주간","19190527","19190527","5274033521","전라북도 장수군 장계면 장계리","중동 250번지.","597840","55612","전북특별자치도 장수군 장계면 한들로 69","장계초등학교","35.7320274279","127.5814018866","063-351-0087","063-353-1904","http://janggye.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도장수교육지원청","전북특별자치도 장수군","S130001366","장수초등학교","02","공립","","N","단설","주간","19120502","19120502","5274025000","전북특별자치도 장수군 장수읍","장수리 195번지.","597800","55634","전북특별자치도 장수군 장수읍 향교길 11-8","(장수읍,장수초등학교)","35.6484240729","127.5220212912","063-351-5514","063-351-1901","http://www.jb-jangsu.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도장수교육지원청","전북특별자치도 장수군","S130001368","천천초등학교","02","공립","","N","병설","주간","19260426","19260426","5274034027","전라북도 장수군 천천면 춘송리","834번지.","597852","55607","전북특별자치도 장수군 천천면 송탄로 22","천천초등학교","35.7356412212","127.5336085665","063-353-0525","063-353-1910","http://www.ces.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001423","전주금암초등학교","02","공립","","N","단설","주간","19510923","19510923","5211310700","전북특별자치도 전주시 덕진구 금암동","525-2.","561180","54930","전북특별자치도 전주시 덕진구 권삼득로 210","(금암동)","35.8375912371","127.1366379956","063-254-2274","063-274-6569","www.전주금암초등학교.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001424","전주금평초등학교","02","공립","","N","단설","주간","19820901","19820901","5211310400","전라북도 전주시 덕진구 인후동2가","1536.","561833","54917","전북특별자치도 전주시 덕진구 명주3길 16","전주금평초등학교","35.8439453266","127.1471313891","063-246-4119","063-242-4650","www.geumpyung.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001425","전주기린초등학교","02","공립","","N","병설","주간","19641020","19641020","5211310300","전라북도 전주시 덕진구 인후동1가","431-3.","561231","55013","전북특별자치도 전주시 덕진구 견훤로 260","전주기린초등학교","35.8349678218","127.1592186819","063-241-7442","063-241-7447","http://www.jb-girin.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001426","전주남초등학교","02","공립","","N","단설","주간","19590501","19590307","5211112600","전북특별자치도 전주시 완산구 서서학동","227.","560130","55114","전북특별자치도 전주시 완산구 장승배기로 376","(서서학동, 전주남초등학교)","35.8034742963","127.1507519425","063-284-4064","063-282-3848","www.jeonjunam.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001427","전주대성초등학교","02","공립","","N","단설","주간","19500320","19500320","5211114300","전북특별자치도 전주시 완산구 대성동","45번지.","560260","55116","전북특별자치도 전주시 완산구 고덕산1길 20","(대성동, 전주대성초등학교)","35.7976187028","127.1778578399","063-284-9927","063-286-9678","https://school.jbedu.kr/jjds","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001428","전주덕일초등학교","02","공립","","N","병설","주간","19841201","19841201","5211310600","전북특별자치도 전주시 덕진구 덕진동2가","99-1.","561192","54887","전북특별자치도 전주시 덕진구 하가로 71","(덕진동2가, 덕일초등학교)","35.8484859885","127.1118846948","063-279-3105","063-251-3527","http://www.전주덕일초등학교.kr/","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001429","전주덕진초등학교","02","공립","","N","병설","주간","19671005","19671005","5211310500","전라북도 전주시 덕진구 덕진동1가 1267~1347","1272-2.","561810","54893","전북특별자치도 전주시 덕진구 들사평로 61","전주덕진초등학교","35.8414228506","127.1246935692","063-252-0871","063-274-8386","http://www.deukjin.es.kr/","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001431","전주동북초등학교","02","공립","","N","단설","주간","19710302","19710302","5211310400","전북특별자치도 전주시 덕진구 인후동2가","39-13.","561853","54927","전북특별자치도 전주시 덕진구 견훤왕궁로 227","(인후동2가,전주동북초등학교)","35.8396110135","127.1450469234","063-275-6211","063-275-5284","http://cidongbug.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001432","전주동신초등학교","02","공립","","N","단설","주간","19860901","19860901","5211311500","전라북도 전주시 덕진구 우아동3가","743-149.","561826","54908","전북특별자치도 전주시 덕진구 우아9길 1","전주동신초등학교","35.8517998514","127.1563452774","063-245-1527","063-242-6887","https://school.jbedu.kr/jds","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001433","전주동초등학교","02","공립","","N","단설","주간","19570506","19570506","5211112000","전북특별자치도 전주시 완산구 중노송동","399-1.","560828","55007","전북특별자치도 전주시 완산구 물왕멀로 72","(중노송동, 전주동초등학교)","35.8295257756","127.1524612719","063-285-0671","063-286-4870","http://www.jeonjudong.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001434","전주만성초등학교","02","공립","","N","단설","주간","19590305","19590305","5211313800","전북특별자치도 전주시 덕진구 중동","만성입구길 349.","561350","54870","전북특별자치도 전주시 덕진구 중동로 32","(중동, 전주만성초등학교)","35.8366703842","127.065700604","063-290-0900","063-237-5702","http://school.jbedu.kr/jeonju-manseong","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001435","전주문정초등학교","02","공립","","N","단설","주간","19550401","19550401","5211113400","전라북도 전주시 완산구 평화동3가","226.","560283","55127","전북특별자치도 전주시 완산구 구이로 1979","전주문정초등학교","35.7751764","127.1273627064","063-221-8097","063-224-3201","https://school.jbedu.kr/jjmj","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001436","전주미산초등학교","02","공립","","N","단설","주간","19491126","19491126","5211312000","전라북도 전주시 덕진구 전미동2가","305-2.","561312","54813","전북특별자치도 전주시 덕진구 전미로 160","전주미산초등학교","35.8839794079","127.1096487699","063-253-7344","063-253-7346","https://school.jbedu.kr/cjms","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001437","전주반월초등학교","02","공립","","N","단설","주간","19970303","19970303","5211312300","전북특별자치도 전주시 덕진구 반월동","(반월동,전주반월초등학교).","561370","54807","전북특별자치도 전주시 덕진구 혁신로 707","(반월동,전주반월초등학교)","35.8752322821","127.0736610686","063-212-4308","063-212-4309","http://www.banwoul.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001438","전주북일초등학교","02","공립","","N","단설","주간","19891101","19870428","5211310300","전북특별자치도 전주시 덕진구 인후동1가","750-1.","561231","54913","전북특별자치도 전주시 덕진구 견훤로 336","(인후동1가, 전주북일초등학교)","35.8423524394","127.1553017518","063-242-4097","063-245-9520","jbukil.es.kr","남녀공학","N","","N"
